ID,Name,variationId,behaviorJudgeId,ezStateBehaviorType_old,refType,pad1,refId,sfxVariationId,stamina,mp,category,heroPoint,pad2,
278100680,Merciless Watcher 680,78100,680,2,0,[0|0],7810680,0,0,0,6,0,[0|0]
278100690,Merciless Watcher 690,78100,690,2,0,[0|0],7810690,0,0,0,7,0,[0|0]
278100700,Merciless Watcher 700,78100,700,2,0,[0|0],7810700,0,0,0,6,0,[0|0]
278100710,Merciless Watcher 710,78100,710,2,0,[0|0],7810710,0,0,0,6,0,[0|0]
278100720,Merciless Watcher 720,78100,720,2,0,[0|0],7810720,0,0,0,6,0,[0|0]
278100730,Merciless Watcher 730,78100,730,2,0,[0|0],7810730,0,0,0,6,0,[0|0]
278100740,Merciless Watcher 740,78100,740,2,0,[0|0],7810740,0,0,0,6,0,[0|0]
278100750,Merciless Watcher 750,78100,750,2,0,[0|0],7810750,0,0,0,6,0,[0|0]
278100751,Merciless Watcher 751,78100,751,2,0,[0|0],7810751,0,0,0,7,0,[0|0]
278100752,Merciless Watcher 752,78100,752,2,0,[0|0],7810752,0,0,0,6,0,[0|0]
278100753,Merciless Watcher 753,78100,753,2,0,[0|0],7810753,0,0,0,7,0,[0|0]
278100754,Merciless Watcher 754,78100,754,2,0,[0|0],7810754,0,0,0,6,0,[0|0]
278100760,Merciless Watcher 760,78100,760,2,0,[0|0],7810760,0,0,0,6,0,[0|0]
278100770,Merciless Watcher 770,78100,770,2,0,[0|0],7810770,0,0,0,7,0,[0|0]
278100780,Merciless Watcher 780,78100,780,2,0,[0|0],7810780,0,0,0,6,0,[0|0]
278100790,Merciless Watcher 790,78100,790,2,0,[0|0],7810790,0,0,0,7,0,[0|0]
278100800,Merciless Watcher 800,78100,800,2,0,[0|0],7810800,0,0,0,6,0,[0|0]
278100810,Merciless Watcher 810,78100,810,2,1,[0|0],7810810,0,0,0,6,0,[0|0]
278100911,Merciless Watcher 911,78100,911,2,1,[0|0],7810911,0,0,0,6,0,[0|0]
278200100,Pthumerian Descendant 100,78200,100,2,0,[0|0],7820100,0,0,0,6,0,[0|0]
278200110,Pthumerian Descendant 110,78200,110,2,0,[0|0],7820110,0,0,0,6,0,[0|0]
278200120,Pthumerian Descendant 120,78200,120,2,0,[0|0],7820120,0,0,0,6,0,[0|0]
278200130,Pthumerian Descendant 130,78200,130,2,0,[0|0],7820130,0,0,0,6,0,[0|0]
278200140,Pthumerian Descendant 140,78200,140,2,0,[0|0],7820140,0,0,0,6,0,[0|0]
278200150,Pthumerian Descendant 150,78200,150,2,0,[0|0],7820150,0,0,0,6,0,[0|0]
278200160,Pthumerian Descendant 160,78200,160,2,0,[0|0],7820160,0,0,0,6,0,[0|0]
278200170,Pthumerian Descendant 170,78200,170,2,0,[0|0],7820170,0,0,0,6,0,[0|0]
278200180,Pthumerian Descendant 180,78200,180,2,0,[0|0],7820180,0,0,0,6,0,[0|0]
278200181,Pthumerian Descendant 181,78200,181,2,0,[0|0],7820181,0,1,0,6,0,[0|0]
278200190,Pthumerian Descendant 190,78200,190,2,0,[0|0],7820190,0,0,0,7,0,[0|0]
278200191,Pthumerian Descendant 191,78200,191,2,0,[0|0],7820191,0,0,0,6,0,[0|0]
278200200,Pthumerian Descendant 200,78200,200,2,0,[0|0],7820200,0,0,0,7,0,[0|0]
278200201,Pthumerian Descendant 201,78200,201,2,0,[0|0],7820201,0,0,0,6,0,[0|0]
278200210,Pthumerian Descendant 210,78200,210,2,0,[0|0],7820210,0,0,0,6,0,[0|0]
278200211,Pthumerian Descendant 211,78200,211,2,0,[0|0],7820211,0,0,0,6,0,[0|0]
278200220,Pthumerian Descendant 220,78200,220,2,0,[0|0],7820220,0,0,0,7,0,[0|0]
278200221,Pthumerian Descendant 221,78200,221,2,0,[0|0],7820221,0,0,0,6,0,[0|0]
278200230,Pthumerian Descendant 230,78200,230,2,0,[0|0],7820230,0,0,0,7,0,[0|0]
278200231,Pthumerian Descendant 231,78200,231,2,0,[0|0],7820231,0,0,0,6,0,[0|0]
278200240,Pthumerian Descendant 240,78200,240,2,0,[0|0],7820240,0,0,0,7,0,[0|0]
278200241,Pthumerian Descendant 241,78200,241,2,0,[0|0],7820241,0,0,0,7,0,[0|0]
278200242,Pthumerian Descendant 242,78200,242,2,0,[0|0],7820242,0,0,0,6,0,[0|0]
278200250,Pthumerian Descendant 250,78200,250,2,0,[0|0],7820250,0,0,0,7,0,[0|0]
278200251,Pthumerian Descendant 251,78200,251,2,0,[0|0],7820251,0,0,0,6,0,[0|0]
278200260,Pthumerian Descendant 260,78200,260,2,0,[0|0],7820260,0,0,0,7,0,[0|0]
278200261,Pthumerian Descendant 261,78200,261,2,0,[0|0],7820261,0,0,0,6,0,[0|0]
278200270,Pthumerian Descendant 270,78200,270,2,0,[0|0],7820270,0,0,0,7,0,[0|0]
278200271,Pthumerian Descendant 271,78200,271,2,0,[0|0],7820271,0,0,0,6,0,[0|0]
278200272,Pthumerian Descendant 272,78200,272,2,0,[0|0],7820272,0,0,0,7,0,[0|0]
278200273,Pthumerian Descendant 273,78200,273,2,0,[0|0],7820273,0,0,0,6,0,[0|0]
278200274,Pthumerian Descendant 274,78200,274,2,0,[0|0],7820274,0,0,0,7,0,[0|0]
278200275,Pthumerian Descendant 275,78200,275,2,0,[0|0],7820275,0,0,0,6,0,[0|0]
278200280,Pthumerian Descendant 280,78200,280,2,0,[0|0],7820280,0,0,0,7,0,[0|0]
278200281,Pthumerian Descendant 281,78200,281,2,0,[0|0],7820281,0,0,0,6,0,[0|0]
278200282,Pthumerian Descendant 282,78200,282,2,0,[0|0],7820282,0,0,0,7,0,[0|0]
278200283,Pthumerian Descendant 283,78200,283,2,0,[0|0],7820283,0,0,0,6,0,[0|0]
278200284,Pthumerian Descendant 284,78200,284,2,0,[0|0],7820284,0,0,0,7,0,[0|0]
278200285,Pthumerian Descendant 285,78200,285,2,0,[0|0],7820285,0,0,0,6,0,[0|0]
278200300,Pthumerian Descendant 300,78200,300,2,0,[0|0],7820300,0,0,0,6,0,[0|0]
278200310,Pthumerian Descendant 310,78200,310,2,0,[0|0],7820310,0,0,0,6,0,[0|0]
278200320,Pthumerian Descendant 320,78200,320,2,0,[0|0],7820320,0,0,0,6,0,[0|0]
278200330,Pthumerian Descendant 330,78200,330,2,0,[0|0],7820330,0,0,0,6,0,[0|0]
278200340,Pthumerian Descendant 340,78200,340,2,0,[0|0],7820340,0,0,0,6,0,[0|0]
278200350,Pthumerian Descendant 350,78200,350,2,0,[0|0],7820350,0,0,0,6,0,[0|0]
278200360,Pthumerian Descendant 360,78200,360,2,0,[0|0],7820360,0,0,0,6,0,[0|0]
278200370,Pthumerian Descendant 370,78200,370,2,1,[0|0],7820370,0,0,0,6,0,[0|0]
278200380,Pthumerian Descendant 380,78200,380,2,0,[0|0],7820380,0,0,0,6,0,[0|0]
278200381,Pthumerian Descendant 381,78200,381,2,1,[0|0],7820381,0,0,0,6,0,[0|0]
278200390,Pthumerian Descendant 390,78200,390,2,0,[0|0],7820390,0,0,0,6,0,[0|0]
278200391,Pthumerian Descendant 391,78200,391,2,1,[0|0],7820391,0,0,0,6,0,[0|0]
278200400,Pthumerian Descendant 400,78200,400,2,0,[0|0],7820400,0,0,0,6,0,[0|0]
278200410,Pthumerian Descendant 410,78200,410,2,0,[0|0],7820410,0,0,0,6,0,[0|0]
278200420,Pthumerian Descendant 420,78200,420,2,0,[0|0],7820420,0,0,0,6,0,[0|0]
278200421,Pthumerian Descendant 421,78200,421,2,1,[0|0],7820421,0,0,0,6,0,[0|0]
278200430,Pthumerian Descendant 430,78200,430,2,0,[0|0],7820430,0,0,0,6,0,[0|0]
278200431,Pthumerian Descendant 431,78200,431,2,1,[0|0],7820431,0,0,0,6,0,[0|0]
278200440,Pthumerian Descendant 440,78200,440,2,0,[0|0],7820440,0,0,0,6,0,[0|0]
278200450,Pthumerian Descendant 450,78200,450,2,1,[0|0],7820450,0,0,0,6,0,[0|0]
278200451,Pthumerian Descendant 451,78200,451,2,1,[0|0],7820451,0,0,0,6,0,[0|0]
278200460,Pthumerian Descendant 460,78200,460,2,0,[0|0],7820460,0,0,0,6,0,[0|0]
278200470,Pthumerian Descendant 470,78200,470,2,0,[0|0],7820470,0,0,0,6,0,[0|0]
278200480,Pthumerian Descendant 480,78200,480,2,0,[0|0],7820480,0,0,0,6,0,[0|0]
278200481,Pthumerian Descendant 481,78200,481,2,1,[0|0],7820481,0,0,0,6,0,[0|0]
278200490,Pthumerian Descendant 490,78200,490,2,0,[0|0],7820490,0,0,0,6,0,[0|0]
278200500,Pthumerian Descendant 500,78200,500,2,0,[0|0],7820500,0,0,0,6,0,[0|0]
278200501,Pthumerian Descendant 501,78200,501,2,0,[0|0],7820501,0,0,0,6,0,[0|0]
278200502,Pthumerian Descendant 502,78200,502,2,0,[0|0],7820502,0,0,0,6,0,[0|0]
278200503,Pthumerian Descendant 503,78200,503,2,1,[0|0],7820503,0,0,0,6,0,[0|0]
278200510,Pthumerian Descendant 510,78200,510,2,1,[0|0],7820510,0,0,0,6,0,[0|0]
278200511,Pthumerian Descendant 511,78200,511,2,1,[0|0],7820511,0,0,0,6,0,[0|0]
278200512,Pthumerian Descendant 512,78200,512,2,1,[0|0],7820512,0,0,0,6,0,[0|0]
278200513,Pthumerian Descendant 513,78200,513,2,1,[0|0],7820513,0,0,0,6,0,[0|0]
278200514,Pthumerian Descendant 514,78200,514,2,1,[0|0],7820514,0,0,0,6,0,[0|0]
278200515,Pthumerian Descendant 515,78200,515,2,1,[0|0],7820515,0,0,0,6,0,[0|0]
278200516,Pthumerian Descendant 516,78200,516,2,1,[0|0],7820516,0,0,0,6,0,[0|0]
278200517,Pthumerian Descendant 517,78200,517,2,1,[0|0],7820517,0,0,0,6,0,[0|0]
278200518,Pthumerian Descendant 518,78200,518,2,1,[0|0],7820518,0,0,0,6,0,[0|0]
278200519,Pthumerian Descendant 519,78200,519,2,1,[0|0],7820519,0,0,0,6,0,[0|0]
278200520,Pthumerian Descendant 520,78200,520,2,1,[0|0],7820520,0,0,0,6,0,[0|0]
278200521,Pthumerian Descendant 521,78200,521,2,1,[0|0],7820521,0,0,0,6,0,[0|0]
278200522,Pthumerian Descendant 522,78200,522,2,1,[0|0],7820522,0,0,0,6,0,[0|0]
278200523,Pthumerian Descendant 523,78200,523,2,1,[0|0],7820523,0,0,0,6,0,[0|0]
278200524,Pthumerian Descendant 524,78200,524,2,1,[0|0],7820524,0,0,0,6,0,[0|0]
278300100,Queen Yharnam 100,78300,100,2,1,[0|0],7830100,0,0,0,6,0,[0|0]
278300101,Queen Yharnam 101,78300,101,2,1,[0|0],7830101,0,0,0,6,0,[0|0]
278300110,Queen Yharnam 110,78300,110,2,1,[0|0],7830110,0,0,0,6,0,[0|0]
278300111,Queen Yharnam 111,78300,111,2,1,[0|0],7830111,0,0,0,6,0,[0|0]
278300112,Queen Yharnam 112,78300,112,2,1,[0|0],7830112,0,0,0,6,0,[0|0]
278300120,Queen Yharnam 120,78300,120,2,1,[0|0],7830120,0,0,0,6,0,[0|0]
278300130,Queen Yharnam 130,78300,130,2,1,[0|0],7830130,0,0,0,6,0,[0|0]
278300135,Queen Yharnam 135,78300,135,2,1,[0|0],7830135,0,0,0,6,0,[0|0]
278300140,Queen Yharnam 140,78300,140,2,0,[0|0],7830140,0,0,0,6,0,[0|0]
278300141,Queen Yharnam 141,78300,141,2,0,[0|0],7830141,0,0,0,6,0,[0|0]
278300150,Queen Yharnam 150,78300,150,2,0,[0|0],7830150,0,0,0,6,0,[0|0]
278300151,Queen Yharnam 151,78300,151,2,0,[0|0],7830151,0,0,0,6,0,[0|0]
278300152,Queen Yharnam 152,78300,152,2,0,[0|0],7830152,0,0,0,6,0,[0|0]
278300153,Queen Yharnam 153,78300,153,2,0,[0|0],7830153,0,0,0,6,0,[0|0]
278300160,Queen Yharnam 160,78300,160,2,0,[0|0],7830160,0,0,0,6,0,[0|0]
278300170,Queen Yharnam 170,78300,170,2,0,[0|0],7830170,0,0,0,6,0,[0|0]
278300180,Queen Yharnam 180,78300,180,2,0,[0|0],7830180,0,0,0,6,0,[0|0]
278300181,Queen Yharnam 181,78300,181,2,0,[0|0],7830181,0,0,0,6,0,[0|0]
278300182,Queen Yharnam 182,78300,182,2,0,[0|0],7830182,0,0,0,6,0,[0|0]
278300183,Queen Yharnam 183,78300,183,2,0,[0|0],7830183,0,0,0,6,0,[0|0]
278300184,Queen Yharnam 184,78300,184,2,0,[0|0],7830184,0,0,0,6,0,[0|0]
278300190,Queen Yharnam 190,78300,190,2,0,[0|0],7830190,0,0,0,6,0,[0|0]
278300191,Queen Yharnam 191,78300,191,2,0,[0|0],7830191,0,0,0,6,0,[0|0]
278300195,Queen Yharnam 195,78300,195,2,1,[0|0],7830195,0,0,0,6,0,[0|0]
278300196,Queen Yharnam 196,78300,196,2,1,[0|0],7830196,0,0,0,6,0,[0|0]
278300200,Queen Yharnam 200,78300,200,2,1,[0|0],7830200,0,0,0,6,0,[0|0]
278300201,Queen Yharnam 201,78300,201,2,1,[0|0],7830201,0,0,0,6,0,[0|0]
278300210,Queen Yharnam 210,78300,210,2,1,[0|0],7830210,0,0,0,6,0,[0|0]
278300211,Queen Yharnam 211,78300,211,2,1,[0|0],7830211,0,0,0,6,0,[0|0]
278300212,Queen Yharnam 212,78300,212,2,1,[0|0],7830212,0,0,0,6,0,[0|0]
278300220,Queen Yharnam 220,78300,220,2,1,[0|0],7830220,0,0,0,6,0,[0|0]
278300230,Queen Yharnam 230,78300,230,2,1,[0|0],7830230,0,0,0,6,0,[0|0]
278300235,Queen Yharnam 235,78300,235,2,1,[0|0],7830235,0,0,0,6,0,[0|0]
278300240,Queen Yharnam 240,78300,240,2,0,[0|0],7830240,0,0,0,6,0,[0|0]
278300241,Queen Yharnam 241,78300,241,2,0,[0|0],7830241,0,0,0,6,0,[0|0]
278300250,Queen Yharnam 250,78300,250,2,0,[0|0],7830250,0,0,0,6,0,[0|0]
278300251,Queen Yharnam 251,78300,251,2,0,[0|0],7830251,0,0,0,6,0,[0|0]
278300252,Queen Yharnam 252,78300,252,2,0,[0|0],7830252,0,0,0,6,0,[0|0]
278300253,Queen Yharnam 253,78300,253,2,0,[0|0],7830253,0,0,0,6,0,[0|0]
278300260,Queen Yharnam 260,78300,260,2,0,[0|0],7830260,0,0,0,6,0,[0|0]
278300270,Queen Yharnam 270,78300,270,2,0,[0|0],7830270,0,0,0,6,0,[0|0]
278300280,Queen Yharnam 280,78300,280,2,0,[0|0],7830280,0,0,0,6,0,[0|0]
278300281,Queen Yharnam 281,78300,281,2,0,[0|0],7830281,0,0,0,6,0,[0|0]
278300282,Queen Yharnam 282,78300,282,2,0,[0|0],7830282,0,0,0,6,0,[0|0]
278300283,Queen Yharnam 283,78300,283,2,0,[0|0],7830283,0,0,0,6,0,[0|0]
278300284,Queen Yharnam 284,78300,284,2,0,[0|0],7830284,0,0,0,6,0,[0|0]
278300290,Queen Yharnam 290,78300,290,2,0,[0|0],7830290,0,0,0,6,0,[0|0]
278300291,Queen Yharnam 291,78300,291,2,0,[0|0],7830291,0,0,0,6,0,[0|0]
278300295,Queen Yharnam 295,78300,295,2,1,[0|0],7830295,0,0,0,6,0,[0|0]
278300296,Queen Yharnam 296,78300,296,2,1,[0|0],7830296,0,0,0,6,0,[0|0]
278300300,Queen Yharnam 300,78300,300,2,1,[0|0],7830300,0,0,0,6,0,[0|0]
278300310,Queen Yharnam 310,78300,310,2,1,[0|0],7830310,0,0,0,6,0,[0|0]
278300311,Queen Yharnam 311,78300,311,2,1,[0|0],7830311,0,0,0,6,0,[0|0]
278300330,Queen Yharnam 330,78300,330,2,1,[0|0],7830330,0,0,0,6,0,[0|0]
278300331,Queen Yharnam 331,78300,331,2,1,[0|0],7830331,0,0,0,6,0,[0|0]
278300332,Queen Yharnam 332,78300,332,2,1,[0|0],7830332,0,0,0,6,0,[0|0]
278400100,Cramped Casket 100,78400,100,2,0,[0|0],7840100,0,0,0,6,0,[0|0]
278400101,Cramped Casket 101,78400,101,2,0,[0|0],7840101,0,0,0,6,0,[0|0]
278400102,Cramped Casket 102,78400,102,2,0,[0|0],7840102,0,0,0,6,0,[0|0]
278400103,Cramped Casket 103,78400,103,2,0,[0|0],7840103,0,0,0,6,0,[0|0]
278400104,Cramped Casket 104,78400,104,2,0,[0|0],7840104,0,0,0,6,0,[0|0]
278400105,Cramped Casket 105,78400,105,2,0,[0|0],7840105,0,0,0,6,0,[0|0]
278400106,Cramped Casket 106,78400,106,2,0,[0|0],7840106,0,0,0,6,0,[0|0]
278400107,Cramped Casket 107,78400,107,2,0,[0|0],7840107,0,0,0,6,0,[0|0]
278400110,Cramped Casket 110,78400,110,2,0,[0|0],7840110,0,0,0,6,0,[0|0]
278400111,Cramped Casket 111,78400,111,2,0,[0|0],7840111,0,0,0,6,0,[0|0]
278400112,Cramped Casket 112,78400,112,2,0,[0|0],7840112,0,0,0,6,0,[0|0]
278400113,Cramped Casket 113,78400,113,2,0,[0|0],7840113,0,0,0,6,0,[0|0]
278400114,Cramped Casket 114,78400,114,2,0,[0|0],7840114,0,0,0,6,0,[0|0]
278400120,Cramped Casket 120,78400,120,2,0,[0|0],7840120,0,0,0,6,0,[0|0]
278400121,Cramped Casket 121,78400,121,2,0,[0|0],7840121,0,0,0,6,0,[0|0]
278400122,Cramped Casket 122,78400,122,2,0,[0|0],7840122,0,0,0,6,0,[0|0]
278400123,Cramped Casket 123,78400,123,2,0,[0|0],7840123,0,0,0,6,0,[0|0]
278400130,Cramped Casket 130,78400,130,2,0,[0|0],7840130,0,0,0,6,0,[0|0]
278400131,Cramped Casket 131,78400,131,2,0,[0|0],7840131,0,0,0,6,0,[0|0]
278400132,Cramped Casket 132,78400,132,2,0,[0|0],7840132,0,0,0,6,0,[0|0]
278400133,Cramped Casket 133,78400,133,2,0,[0|0],7840133,0,0,0,6,0,[0|0]
278400134,Cramped Casket 134,78400,134,2,0,[0|0],7840134,0,0,0,6,0,[0|0]
278400135,Cramped Casket 135,78400,135,2,0,[0|0],7840135,0,0,0,6,0,[0|0]
278400140,Cramped Casket 140,78400,140,2,1,[0|0],7840140,0,0,0,6,0,[0|0]
278400141,Cramped Casket 141,78400,141,2,1,[0|0],7840141,0,0,0,6,0,[0|0]
278400150,Cramped Casket 150,78400,150,2,0,[0|0],7840150,0,0,0,6,0,[0|0]
278400160,Cramped Casket 160,78400,160,2,0,[0|0],7840160,0,0,0,6,0,[0|0]
278400170,Cramped Casket 170,78400,170,2,0,[0|0],7840170,0,0,0,6,0,[0|0]
278400180,Cramped Casket 180,78400,180,2,0,[0|0],7840180,0,0,0,6,0,[0|0]
278400190,Cramped Casket 190,78400,190,2,0,[0|0],7840190,0,0,0,6,0,[0|0]
278400191,Cramped Casket 191,78400,191,2,0,[0|0],7840191,0,0,0,6,0,[0|0]
278400192,Cramped Casket 192,78400,192,2,0,[0|0],7840192,0,0,0,6,0,[0|0]
278400193,Cramped Casket 193,78400,193,2,0,[0|0],7840193,0,0,0,6,0,[0|0]
278400194,Cramped Casket 194,78400,194,2,0,[0|0],7840194,0,0,0,6,0,[0|0]
278400195,Cramped Casket 195,78400,195,2,0,[0|0],7840195,0,0,0,6,0,[0|0]
278400196,Cramped Casket 196,78400,196,2,0,[0|0],7840196,0,0,0,6,0,[0|0]
278400197,Cramped Casket 197,78400,197,2,0,[0|0],7840197,0,0,0,6,0,[0|0]
278400210,Cramped Casket 210,78400,210,2,0,[0|0],7840210,0,0,0,6,0,[0|0]
278400211,Cramped Casket 211,78400,211,2,0,[0|0],7840211,0,0,0,6,0,[0|0]
278400212,Cramped Casket 212,78400,212,2,0,[0|0],7840212,0,0,0,6,0,[0|0]
278400213,Cramped Casket 213,78400,213,2,0,[0|0],7840213,0,0,0,6,0,[0|0]
278400214,Cramped Casket 214,78400,214,2,0,[0|0],7840214,0,0,0,6,0,[0|0]
278400215,Cramped Casket 215,78400,215,2,0,[0|0],7840215,0,0,0,6,0,[0|0]
278400220,Cramped Casket 220,78400,220,2,0,[0|0],7840220,0,0,0,6,0,[0|0]
278400230,Cramped Casket 230,78400,230,2,0,[0|0],7840230,0,0,0,6,0,[0|0]
278500100,Evil Spirit 100,78500,100,2,1,[0|0],7850100,0,0,0,6,0,[0|0]
278700100,Undead Giant 100,78700,100,2,0,[0|0],7870100,0,0,0,6,0,[0|0]
278700110,Undead Giant 110,78700,110,2,0,[0|0],7870110,0,0,0,6,0,[0|0]
278700120,Undead Giant 120,78700,120,2,0,[0|0],7870120,0,0,0,6,0,[0|0]
278700130,Undead Giant 130,78700,130,2,0,[0|0],7870130,0,0,0,6,0,[0|0]
278700140,Undead Giant 140,78700,140,2,0,[0|0],7870140,0,0,0,6,0,[0|0]
278700150,Undead Giant 150,78700,150,2,0,[0|0],7870150,0,0,0,6,0,[0|0]
278700151,Undead Giant 151,78700,151,2,0,[0|0],7870151,0,0,0,6,0,[0|0]
278700152,Undead Giant 152,78700,152,2,0,[0|0],7870152,0,0,0,6,0,[0|0]
278700160,Undead Giant 160,78700,160,2,0,[0|0],7870160,0,0,0,6,0,[0|0]
278700170,Undead Giant 170,78700,170,2,0,[0|0],7870170,0,0,0,6,0,[0|0]
278700180,Undead Giant 180,78700,180,2,0,[0|0],7870180,0,0,0,6,0,[0|0]
278700190,Undead Giant 190,78700,190,2,0,[0|0],7870190,0,0,0,6,0,[0|0]
278700200,Undead Giant 200,78700,200,2,0,[0|0],7870200,0,0,0,6,0,[0|0]
278700210,Undead Giant 210,78700,210,2,0,[0|0],7870210,0,0,0,6,0,[0|0]
278700211,Undead Giant 211,78700,211,2,0,[0|0],7870211,0,0,0,6,0,[0|0]
278700212,Undead Giant 212,78700,212,2,0,[0|0],7870212,0,0,0,6,0,[0|0]
278700220,Undead Giant 220,78700,220,2,0,[0|0],7870220,0,0,0,6,0,[0|0]
278700221,Undead Giant 221,78700,221,2,0,[0|0],7870221,0,0,0,6,0,[0|0]
278700222,Undead Giant 222,78700,222,2,0,[0|0],7870222,0,0,0,6,0,[0|0]
278700230,Undead Giant 230,78700,230,2,0,[0|0],7870230,0,0,0,6,0,[0|0]
278700231,Undead Giant 231,78700,231,2,0,[0|0],7870231,0,0,0,6,0,[0|0]
278700232,Undead Giant 232,78700,232,2,0,[0|0],7870232,0,0,0,6,0,[0|0]
278700240,Undead Giant 240,78700,240,2,1,[0|0],7870240,0,0,0,6,0,[0|0]
278700250,Undead Giant 250,78700,250,2,0,[0|0],7870250,0,0,0,6,0,[0|0]
278700251,Undead Giant 251,78700,251,2,0,[0|0],7870251,0,0,0,6,0,[0|0]
278700260,Undead Giant 260,78700,260,2,0,[0|0],7870260,0,0,0,6,0,[0|0]
278700261,Undead Giant 261,78700,261,2,0,[0|0],7870261,0,0,0,6,0,[0|0]
278700270,Undead Giant 270,78700,270,2,0,[0|0],7870270,0,0,0,6,0,[0|0]
278700271,Undead Giant 271,78700,271,2,0,[0|0],7870271,0,0,0,6,0,[0|0]
278700280,Undead Giant 280,78700,280,2,0,[0|0],7870280,0,0,0,6,0,[0|0]
278700281,Undead Giant 281,78700,281,2,0,[0|0],7870281,0,0,0,6,0,[0|0]
278700290,Undead Giant 290,78700,290,2,0,[0|0],7870290,0,0,0,6,0,[0|0]
278700291,Undead Giant 291,78700,291,2,0,[0|0],7870291,0,0,0,6,0,[0|0]
278700300,Undead Giant 300,78700,300,2,0,[0|0],7870300,0,0,0,6,0,[0|0]
278700301,Undead Giant 301,78700,301,2,0,[0|0],7870301,0,0,0,6,0,[0|0]
278700310,Undead Giant 310,78700,310,2,0,[0|0],7870310,0,0,0,6,0,[0|0]
278700311,Undead Giant 311,78700,311,2,0,[0|0],7870311,0,0,0,6,0,[0|0]
278700320,Undead Giant 320,78700,320,2,0,[0|0],7870320,0,0,0,6,0,[0|0]
278700321,Undead Giant 321,78700,321,2,0,[0|0],7870321,0,0,0,6,0,[0|0]
278700330,Undead Giant 330,78700,330,2,0,[0|0],7870330,0,0,0,6,0,[0|0]
278700331,Undead Giant 331,78700,331,2,0,[0|0],7870331,0,0,0,6,0,[0|0]
278700340,Undead Giant 340,78700,340,2,0,[0|0],7870340,0,0,0,6,0,[0|0]
278700341,Undead Giant 341,78700,341,2,0,[0|0],7870341,0,0,0,6,0,[0|0]
278700350,Undead Giant 350,78700,350,2,0,[0|0],7870350,0,0,0,6,0,[0|0]
278700351,Undead Giant 351,78700,351,2,0,[0|0],7870351,0,0,0,6,0,[0|0]
278700360,Undead Giant 360,78700,360,2,0,[0|0],7870360,0,0,0,6,0,[0|0]
278700370,Undead Giant 370,78700,370,2,0,[0|0],7870370,0,0,0,6,0,[0|0]
278700380,Undead Giant 380,78700,380,2,1,[0|0],7870380,0,0,0,6,0,[0|0]
278700390,Undead Giant 390,78700,390,2,1,[0|0],7870390,0,0,0,6,0,[0|0]
278700391,Undead Giant 391,78700,391,2,1,[0|0],7870391,0,0,0,6,0,[0|0]
278700392,Undead Giant 392,78700,392,2,1,[0|0],7870392,0,0,0,6,0,[0|0]
278700393,Undead Giant 393,78700,393,2,1,[0|0],7870393,0,0,0,6,0,[0|0]
278700394,Undead Giant 394,78700,394,2,1,[0|0],7870394,0,0,0,6,0,[0|0]
278700400,Undead Giant 400,78700,400,2,1,[0|0],7870400,0,0,0,6,0,[0|0]
278700401,Undead Giant 401,78700,401,2,1,[0|0],7870401,0,0,0,6,0,[0|0]
278700405,Undead Giant 405,78700,405,2,1,[0|0],7870405,0,0,0,6,0,[0|0]
278700406,Undead Giant 406,78700,406,2,1,[0|0],7870406,0,0,0,6,0,[0|0]
278700410,Undead Giant 410,78700,410,2,1,[0|0],7870410,0,0,0,6,0,[0|0]
278700411,Undead Giant 411,78700,411,2,1,[0|0],7870411,0,0,0,6,0,[0|0]
278700415,Undead Giant 415,78700,415,2,1,[0|0],7870415,0,0,0,6,0,[0|0]
278700416,Undead Giant 416,78700,416,2,1,[0|0],7870416,0,0,0,6,0,[0|0]
278700417,Undead Giant 417,78700,417,2,1,[0|0],7870417,0,0,0,6,0,[0|0]
278700418,Undead Giant 418,78700,418,2,1,[0|0],7870418,0,0,0,6,0,[0|0]
278700419,Undead Giant 419,78700,419,2,1,[0|0],7870419,0,0,0,6,0,[0|0]
278700420,Undead Giant 420,78700,420,2,1,[0|0],7870420,0,0,0,6,0,[0|0]
278700421,Undead Giant 421,78700,421,2,1,[0|0],7870421,0,0,0,6,0,[0|0]
278700422,Undead Giant 422,78700,422,2,1,[0|0],7870422,0,0,0,6,0,[0|0]
278700423,Undead Giant 423,78700,423,2,1,[0|0],7870423,0,0,0,6,0,[0|0]
278700424,Undead Giant 424,78700,424,2,1,[0|0],7870424,0,0,0,6,0,[0|0]
278700430,Undead Giant 430,78700,430,2,0,[0|0],7870430,0,0,0,6,0,[0|0]
278700440,Undead Giant 440,78700,440,2,0,[0|0],7870440,0,0,0,6,0,[0|0]
278700460,Undead Giant 460,78700,460,2,0,[0|0],7870460,0,0,0,6,0,[0|0]
278700470,Undead Giant 470,78700,470,2,0,[0|0],7870470,0,0,0,6,0,[0|0]
278700480,Undead Giant 480,78700,480,2,0,[0|0],7870480,0,0,0,6,0,[0|0]
278700490,Undead Giant 490,78700,490,2,0,[0|0],7870490,0,0,0,6,0,[0|0]
278700500,Undead Giant 500,78700,500,2,1,[0|0],7870500,0,0,0,6,0,[0|0]
278700510,Undead Giant 510,78700,510,2,0,[0|0],7870510,0,0,0,6,0,[0|0]
278700520,Undead Giant 520,78700,520,2,0,[0|0],7870520,0,0,0,6,0,[0|0]
278700530,Undead Giant 530,78700,530,2,0,[0|0],7870530,0,0,0,6,0,[0|0]
278700531,Undead Giant 531,78700,531,2,0,[0|0],7870531,0,0,0,6,0,[0|0]
